danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence
0.445,0.278,0.027100000000000003,0.754,0.0,0.114,0.194
0.591,0.533,0.0284,0.19,5.110000000000001e-05,0.0844,0.261
0.466,0.605,0.046900000000000004,0.0025700000000000002,0.0,0.20800000000000002,0.482
0.768,0.374,0.058600000000000006,0.455,0.000226,0.245,0.229
0.655,0.786,0.0931,0.14400000000000002,0.0,0.28200000000000003,0.374
0.453,0.7000000000000001,0.038,0.131,0.0,0.186,0.447
0.9400000000000001,0.656,0.171,0.0946,0.0,0.0736,0.561
0.462,0.397,0.115,0.857,0.0,0.091,0.298
0.674,0.343,0.0286,0.9480000000000001,1.15e-05,0.124,0.292
0.771,0.594,0.193,0.0048200000000000005,6.879999999999999e-06,0.111,0.11900000000000001
0.725,0.907,0.184,0.169,5.8200000000000005e-05,0.162,0.38
0.731,0.626,0.0805,0.125,0.0,0.183,0.862
0.326,0.866,0.101,0.0044,7.37e-06,0.0912,0.17200000000000001
0.486,0.361,0.21,0.135,0.0,0.0989,0.5
0.66,0.139,0.0323,0.964,1.1000000000000001e-05,0.105,0.312
0.811,0.423,0.0477,0.892,0.0,0.116,0.41000000000000003
0.7020000000000001,0.741,0.0427,0.00544,0.0,0.337,0.646
0.635,0.388,0.0285,0.861,0.000327,0.111,0.432
0.627,0.618,0.0437,0.0558,0.0,0.35100000000000003,0.848
0.6920000000000001,0.549,0.0366,0.183,0.0,0.10200000000000001,0.375
0.8300000000000001,0.8320000000000001,0.07880000000000001,0.07880000000000001,0.0,0.0594,0.673
0.751,0.559,0.314,0.0281,0.0,0.0969,0.651
0.9380000000000001,0.317,0.276,0.009510000000000001,4.91e-06,0.0805,0.47300000000000003
0.762,0.766,0.034300000000000004,0.00776,6.980000000000002e-05,0.128,0.442
0.626,0.84,0.0533,0.117,0.0,0.216,0.737
0.47600000000000003,0.864,0.0946,0.156,0.0,0.09820000000000001,0.53
0.739,0.637,0.134,0.0184,9.3e-06,0.109,0.429
0.766,0.362,0.037700000000000004,0.0878,0.0,0.11900000000000001,0.517
0.596,0.458,0.06770000000000001,0.8140000000000001,0.000125,0.08120000000000001,0.353
0.86,0.524,0.039900000000000005,0.5640000000000001,1.82e-06,0.192,0.639
0.673,0.518,0.066,0.0415,1.1e-06,0.23700000000000002,0.242
0.735,0.511,0.109,0.392,0.0021000000000000003,0.11900000000000001,0.755
0.47600000000000003,0.718,0.0426,0.161,0.0,0.0714,0.463
0.54,0.11,0.0328,0.498,0.000614,0.0781,0.17200000000000001
0.532,0.47800000000000004,0.026600000000000002,0.5710000000000001,0.0,0.21,0.355
0.647,0.5670000000000001,0.0328,0.0318,0.0,0.133,0.374
0.486,0.916,0.212,0.00010499999999999999,0.0,0.09970000000000001,0.46
0.6990000000000001,0.634,0.305,0.17500000000000002,0.0,0.09680000000000001,0.776
0.274,0.922,0.059300000000000005,0.00011499999999999999,0.0,0.123,0.366
0.468,0.93,0.0562,0.000163,2.4e-05,0.241,0.165
0.8260000000000001,0.7010000000000001,0.06720000000000001,0.0765,0.0,0.0942,0.654
0.751,0.493,0.17,0.422,0.0,0.629,0.557
0.713,0.662,0.234,0.139,0.0,0.128,0.4
0.961,0.502,0.312,0.28,0.0,0.145,0.536
0.845,0.797,0.139,0.0582,5.57e-06,0.167,0.422
0.622,0.48,0.0407,0.868,0.0,0.0777,0.178
0.787,0.47800000000000004,0.092,0.5660000000000001,0.0,0.147,0.649
0.648,0.595,0.378,0.498,1.0300000000000001e-05,0.111,0.6910000000000001
0.741,0.499,0.0356,0.23,0.0,0.125,0.6920000000000001
0.788,0.789,0.124,0.397,0.0,0.226,0.867
0.5650000000000001,0.419,0.126,0.744,0.0,0.147,0.548
0.784,0.724,0.106,0.194,1.13e-05,0.328,0.963
0.672,0.869,0.038700000000000005,0.034,0.0574,0.156,0.374
0.675,0.5630000000000001,0.029300000000000003,0.7000000000000001,2.63e-06,0.704,0.5710000000000001
0.5,0.546,0.051000000000000004,0.47000000000000003,0.0,0.125,0.378
0.707,0.67,0.124,0.225,9.699999999999999e-06,0.105,0.495
0.495,0.867,0.0444,0.0029800000000000004,0.0,0.0763,0.487
0.47100000000000003,0.857,0.0614,0.000499,5.440000000000001e-05,0.0682,0.393
0.786,0.40800000000000003,0.0688,0.136,0.0,0.122,0.523
0.609,0.594,0.0262,0.00016199999999999998,0.00020099999999999998,0.124,0.133
0.20400000000000001,0.166,0.0324,0.81,2.87e-06,0.129,0.181
0.743,0.655,0.159,0.114,0.0,0.07640000000000001,0.785
0.778,0.626,0.0478,0.449,1.55e-05,0.0848,0.67
0.654,0.491,0.252,0.0809,0.0,0.369,0.807
0.71,0.392,0.0385,0.878,0.0,0.10400000000000001,0.352
0.715,0.67,0.0891,0.00136,0.00025499999999999996,0.649,0.529
0.77,0.668,0.057100000000000005,0.404,4.89e-05,0.278,0.769
0.294,0.342,0.0395,0.46900000000000003,6.789999999999999e-06,0.09580000000000001,0.229
0.317,0.38,0.031900000000000005,0.467,2.7000000000000002e-05,0.091,0.191
0.641,0.314,0.08940000000000001,0.899,0.0,0.0704,0.248
0.579,0.615,0.369,0.147,0.0,0.096,0.113
0.386,0.41600000000000004,0.030600000000000002,0.766,1.0700000000000001e-05,0.11900000000000001,0.34500000000000003
0.586,0.764,0.050100000000000006,0.0572,0.0,0.11,0.29
0.52,0.0975,0.0456,0.9460000000000001,0.0,0.111,0.319
0.488,0.10300000000000001,0.0522,0.933,0.0,0.107,0.326
0.599,0.6920000000000001,0.07390000000000001,0.124,0.0,0.375,0.307
0.72,0.612,0.0545,0.245,0.0,0.109,0.624
0.55,0.707,0.0324,0.329,2.2599999999999995e-06,0.09820000000000001,0.491
0.534,0.684,0.035500000000000004,0.422,1.64e-06,0.0761,0.40800000000000003
0.44,0.333,0.0332,0.8260000000000001,0.0,0.108,0.11900000000000001
0.632,0.874,0.058,0.016900000000000002,3.7199999999999995e-06,0.32,0.65
0.605,0.489,0.0246,0.5750000000000001,0.00168,0.0954,0.399
0.894,0.608,0.0724,0.40700000000000003,0.0,0.0931,0.41500000000000004
0.76,0.492,0.0824,0.269,0.0,0.305,0.677
0.837,0.628,0.704,0.09340000000000001,0.0,0.23800000000000002,0.663
0.674,0.805,0.038700000000000005,0.00787,0.000179,0.251,0.10400000000000001
0.6940000000000001,0.8130000000000001,0.0376,0.0718,0.0014700000000000002,0.123,0.233
0.807,0.481,0.41200000000000003,0.388,0.0,0.108,0.805
0.685,0.446,0.0512,0.107,0.0,0.101,0.28500000000000003
0.562,0.868,0.0984,0.0653,8.099999999999999e-06,0.124,0.2
0.5730000000000001,0.711,0.040600000000000004,0.0114,0.0,0.328,0.47000000000000003
0.753,0.749,0.031400000000000004,0.0546,4.3899999999999995e-06,0.166,0.589
0.634,0.777,0.185,0.125,0.0,0.247,0.5720000000000001
0.5680000000000001,0.256,0.046200000000000005,0.767,3.9e-06,0.09870000000000001,0.19
0.298,0.324,0.031200000000000002,0.756,2.03e-05,0.107,0.06280000000000001
0.28200000000000003,0.302,0.0344,0.0944,2.0699999999999997e-06,0.0726,0.19
0.768,0.374,0.723,0.28800000000000003,1.6699999999999999e-06,0.111,0.398
0.634,0.706,0.185,0.025500000000000002,0.0,0.0775,0.885
0.579,0.634,0.038,0.444,0.0,0.225,0.234
0.643,0.6980000000000001,0.057100000000000005,0.197,0.0,0.112,0.353
0.675,0.523,0.0444,0.761,3.1699999999999997e-06,0.109,0.376
0.526,0.729,0.0333,0.147,0.0,0.10300000000000001,0.543
0.715,0.584,0.136,0.291,0.0036600000000000005,0.068,0.429
0.553,0.845,0.042800000000000005,0.0562,0.00048000000000000007,0.226,0.561
0.84,0.638,0.0324,0.278,0.000146,0.17300000000000001,0.807
0.869,0.727,0.121,0.00118,6.97e-05,0.183,0.613
0.801,0.684,0.124,0.392,0.0,0.0854,0.963
0.51,0.395,0.0379,0.559,0.0,0.08660000000000001,0.197
0.748,0.761,0.10200000000000001,0.122,6.56e-06,0.0984,0.362
0.375,0.133,0.0352,0.651,0.0,0.0695,0.192
0.6910000000000001,0.466,0.039,0.302,0.000227,0.115,0.34700000000000003
0.449,0.39,0.0363,0.256,0.0,0.147,0.123
0.587,0.892,0.0415,0.0046700000000000005,0.276,0.0703,0.28500000000000003
0.619,0.241,0.046,0.9,0.0,0.116,0.0719
0.265,0.79,0.0366,0.0069900000000000006,0.0,0.0523,0.248
0.527,0.24,0.0303,0.96,0.00019899999999999999,0.0818,0.217
0.871,0.513,0.101,0.093,0.00302,0.352,0.647
0.658,0.453,0.39,0.131,0.0002,0.0848,0.358
0.686,0.388,0.389,0.84,1.8799999999999998e-06,0.131,0.5670000000000001
0.837,0.504,0.269,0.0912,0.0007329999999999999,0.111,0.535
0.773,0.674,0.312,0.058100000000000006,0.0,0.233,0.704
0.247,0.442,0.041,0.716,0.0,0.0655,0.261
0.444,0.496,0.0523,0.361,0.0,0.111,0.195
0.749,0.867,0.134,0.232,0.0,0.34400000000000003,0.733
0.786,0.551,0.243,0.013800000000000002,0.0,0.68,0.354
0.756,0.6980000000000001,0.178,0.0849,0.0,0.221,0.66
0.861,0.47500000000000003,0.053700000000000005,0.0325,0.322,0.0708,0.248
0.619,0.712,0.0328,0.10300000000000001,0.0,0.24,0.35000000000000003
0.721,0.364,0.0483,0.673,5.4000000000000005e-05,0.105,0.4
0.909,0.446,0.462,0.183,0.0,0.0789,0.6000000000000001
0.753,0.851,0.0497,0.005450000000000001,0.135,0.245,0.652
0.807,0.741,0.0824,0.0247,7.25e-05,0.111,0.534
0.589,0.654,0.299,0.297,0.0,0.199,0.49
0.64,0.593,0.0431,0.32,0.0,0.10400000000000001,0.432
0.731,0.59,0.126,0.352,0.0,0.126,0.321
0.81,0.541,0.436,0.16,0.0,0.134,0.644
0.753,0.539,0.0393,0.0505,0.0,0.0664,0.443
0.776,0.634,0.09920000000000001,0.266,0.0,0.126,0.662
0.705,0.864,0.0344,0.276,0.00037000000000000005,0.0872,0.626
0.753,0.636,0.135,0.164,0.0,0.275,0.438
0.812,0.513,0.41000000000000003,0.185,0.0,0.111,0.435
0.526,0.594,0.0369,0.044700000000000004,0.0,0.224,0.486
0.674,0.58,0.031100000000000003,0.0609,0.0,0.159,0.07590000000000001
0.658,0.872,0.0641,0.0105,0.0,0.133,0.632
0.8,0.611,0.131,0.016900000000000002,0.0,0.0884,0.161
0.659,0.7010000000000001,0.164,0.0882,0.0,0.08660000000000001,0.623
0.546,0.9500000000000001,0.133,0.0375,6.3e-05,0.0942,0.757
0.778,0.752,0.149,0.25,0.00386,0.08660000000000001,0.791
0.623,0.66,0.0375,0.17200000000000001,6.31e-05,0.28800000000000003,0.622
0.621,0.747,0.0337,0.222,0.000194,0.147,0.426
0.532,0.517,0.031900000000000005,0.148,6.230000000000001e-05,0.097,0.634
0.624,0.453,0.06380000000000001,0.0146,0.0,0.168,0.356
0.604,0.792,0.08660000000000001,0.113,1.88e-05,0.149,0.289
0.6890000000000001,0.623,0.0494,0.383,0.0,0.152,0.426
0.652,0.855,0.0434,0.297,0.0,0.20800000000000002,0.8
0.637,0.606,0.0533,0.07440000000000001,0.0777,0.176,0.466
0.519,0.666,0.0318,0.0108,0.000623,0.0781,0.603
0.79,0.726,0.0344,0.0367,0.0,0.455,0.706
0.621,0.41600000000000004,0.0261,0.893,4.4200000000000004e-05,0.113,0.372
0.48,0.554,0.069,0.171,0.0,0.131,0.267
0.556,0.93,0.11900000000000001,0.00134,0.0251,0.758,0.608
0.419,0.975,0.136,0.000716,4.77e-05,0.083,0.357
0.784,0.8180000000000001,0.0949,0.0733,0.0,0.08710000000000001,0.712
0.891,0.627,0.056600000000000004,0.435,0.0,0.266,0.922
0.866,0.508,0.058,0.769,8.35e-06,0.11,0.47600000000000003
0.5680000000000001,0.402,0.0448,0.787,0.000188,0.10300000000000001,0.397
0.656,0.8130000000000001,0.0568,0.192,8.06e-06,0.406,0.386
0.648,0.795,0.043300000000000005,0.0275,0.0,0.113,0.364
0.844,0.656,0.216,0.192,1.8200000000000002e-05,0.115,0.398
0.736,0.525,0.0558,0.161,0.0,0.269,0.801
0.489,0.515,0.034800000000000005,0.662,3.8400000000000005e-05,0.115,0.37
0.632,0.34900000000000003,0.0346,0.926,7.500000000000001e-05,0.294,0.307
0.672,0.526,0.0599,0.031100000000000003,1.37e-06,0.28,0.28
0.81,0.597,0.037200000000000004,0.494,0.0032800000000000004,0.176,0.59
0.741,0.622,0.0395,0.137,0.0,0.106,0.47000000000000003
0.6920000000000001,0.677,0.0351,0.20600000000000002,1.5600000000000003e-05,0.114,0.499
0.839,0.81,0.11800000000000001,0.47400000000000003,0.00027299999999999997,0.0752,0.43
0.7000000000000001,0.764,0.031400000000000004,0.0247,0.0,0.162,0.424
0.593,0.503,0.22,0.293,0.0,0.405,0.71
0.40800000000000003,0.9410000000000001,0.08310000000000001,0.000518,0.004730000000000001,0.163,0.494
0.517,0.848,0.0521,0.00581,0.0,0.214,0.429
0.538,0.28400000000000003,0.031400000000000004,0.845,0.0,0.211,0.581
0.516,0.593,0.47100000000000003,0.63,0.0,0.09730000000000001,0.30000000000000004
0.6960000000000001,0.764,0.0379,0.014100000000000001,9.340000000000001e-05,0.0721,0.498
0.4,0.898,0.0526,0.048600000000000004,0.0,0.046700000000000005,0.538
0.623,0.784,0.0541,0.009040000000000001,0.00029499999999999996,0.17400000000000002,0.632
0.35000000000000003,0.421,0.027100000000000003,0.621,0.0,0.0779,0.335
0.705,0.643,0.0548,0.0008309999999999999,0.000605,0.136,0.223
0.687,0.625,0.1,0.0558,0.031900000000000005,0.151,0.965
0.611,0.749,0.0698,0.010700000000000001,0.0,0.20400000000000001,0.502
0.659,0.839,0.06720000000000001,0.037700000000000004,0.0,0.0687,0.726
0.721,0.521,0.34900000000000003,0.169,1.08e-06,0.115,0.39
0.424,0.7010000000000001,0.0335,0.0032900000000000004,4.13e-05,0.0828,0.47800000000000004
0.754,0.635,0.027800000000000002,0.0654,3.0600000000000005e-05,0.132,0.438
0.87,0.601,0.41500000000000004,0.366,0.0,0.11900000000000001,0.852
0.661,0.486,0.0431,0.454,0.0,0.0994,0.309
0.599,0.871,0.165,0.0848,0.0,0.276,0.84
0.463,0.616,0.149,0.55,0.0,0.446,0.6950000000000001
0.733,0.96,0.029500000000000002,0.0514,0.00199,0.28700000000000003,0.811
0.625,0.754,0.076,0.17,3.76e-05,0.109,0.746
0.734,0.846,0.0489,0.166,1.7399999999999999e-06,0.23500000000000001,0.604
0.733,0.6890000000000001,0.0307,0.34500000000000003,0.0,0.0429,0.8280000000000001
0.8300000000000001,0.748,0.162,0.354,0.0,0.09920000000000001,0.523
0.886,0.482,0.17500000000000002,0.396,0.0,0.115,0.5680000000000001
0.877,0.515,0.435,0.421,0.0,0.335,0.8260000000000001
0.894,0.435,0.417,0.148,0.0,0.0736,0.717
0.718,0.797,0.455,0.514,0.0,0.194,0.643
0.523,0.6960000000000001,0.342,0.0352,0.0,0.0876,0.374
0.758,0.795,0.0337,0.438,0.0019500000000000001,0.109,0.63
0.795,0.642,0.0516,0.000472,0.0522,0.226,0.446
0.897,0.515,0.07010000000000001,0.0685,0.00029099999999999997,0.21,0.279
0.685,0.806,0.14100000000000001,0.0553,0.0,0.178,0.293
0.358,0.78,0.044700000000000004,0.17500000000000002,0.00062,0.265,0.0402
0.732,0.38,0.152,0.107,9.53e-05,0.163,0.162
0.895,0.665,0.392,0.317,2.7700000000000002e-05,0.0734,0.72
0.884,0.47400000000000003,0.10400000000000001,0.164,0.0,0.0413,0.744
0.585,0.6920000000000001,0.4,0.67,0.0,0.40800000000000003,0.584
0.552,0.729,0.025900000000000003,0.06910000000000001,1.02e-05,0.158,0.764
0.651,0.852,0.156,0.358,0.0,0.738,0.603
0.47700000000000004,0.483,0.031200000000000002,0.71,1.94e-06,0.10300000000000001,0.594
0.549,0.194,0.042100000000000005,0.721,0.929,0.105,0.0392
0.631,0.462,0.030100000000000002,0.533,0.00238,0.11,0.256
0.549,0.715,0.0356,0.359,0.0,0.101,0.555
0.558,0.367,0.027,0.5700000000000001,0.425,0.113,0.0766
0.752,0.595,0.0367,0.218,0.406,0.108,0.763
0.585,0.611,0.28800000000000003,0.39,0.0,0.649,0.962
0.741,0.855,0.09230000000000001,0.353,0.0,0.12,0.929
0.559,0.906,0.0369,0.08420000000000001,0.00834,0.1,0.444
0.485,0.5670000000000001,0.0388,0.316,0.0,0.0949,0.157
0.792,0.385,0.15,0.105,1.72e-05,0.0946,0.332
0.458,0.586,0.0364,0.0461,0.013300000000000001,0.481,0.519
0.595,0.617,0.31,0.0395,4.059999999999999e-06,0.619,0.464
0.728,0.657,0.042,0.06960000000000001,3.41e-06,0.0855,0.772
0.522,0.501,0.124,0.769,0.0,0.108,0.23
0.529,0.59,0.0654,0.242,0.000794,0.11800000000000001,0.177
0.521,0.551,0.292,0.039900000000000005,1.58e-06,0.195,0.356
0.796,0.426,0.0324,0.031,0.00446,0.171,0.5720000000000001
0.384,0.632,0.403,0.447,0.00047000000000000004,0.094,0.373
0.614,0.68,0.0425,0.016800000000000002,0.0005600000000000001,0.11800000000000001,0.34700000000000003
0.773,0.5760000000000001,0.375,0.0427,0.0,0.116,0.635
0.462,0.615,0.215,0.23,0.0,0.09280000000000001,0.307
0.961,0.5630000000000001,0.308,0.0811,0.0,0.136,0.557
0.752,0.781,0.0429,0.00687,2.7299999999999997e-06,0.178,0.787
0.734,0.443,0.040600000000000004,0.386,0.0,0.123,0.658
0.761,0.739,0.0369,0.178,3.35e-06,0.23,0.656
0.423,0.908,0.0609,8.550000000000002e-05,1.36e-05,0.0945,0.304
0.588,0.883,0.05,0.000392,0.0,0.139,0.545
0.28600000000000003,0.96,0.229,6.980000000000002e-05,0.0027800000000000004,0.187,0.198
0.221,0.87,0.0896,0.00322,7.05e-05,0.185,0.304
0.47700000000000004,0.748,0.0392,0.259,0.0,0.108,0.419
0.784,0.723,0.04,0.016300000000000002,0.0,0.16,0.739
0.859,0.558,0.0902,0.659,0.324,0.124,0.357
0.548,0.87,0.041800000000000004,0.0636,5.6199999999999996e-06,0.29,0.658
0.616,0.892,0.0371,0.0246,0.662,0.11900000000000001,0.185
0.646,0.654,0.0543,0.021500000000000002,0.024200000000000003,0.152,0.456
0.6990000000000001,0.642,0.031900000000000005,0.376,0.0,0.0848,0.796
0.672,0.762,0.0429,0.0286,0.0034100000000000003,0.0873,0.254
0.7010000000000001,0.879,0.0763,0.0103,0.0187,0.17200000000000001,0.154
0.733,0.72,0.042,0.000242,0.855,0.0627,0.767
0.512,0.9480000000000001,0.23,0.0043300000000000005,0.0017300000000000002,0.14100000000000001,0.134
0.788,0.545,0.0487,0.47500000000000003,0.013800000000000002,0.134,0.583
0.751,0.794,0.0594,0.0971,0.314,0.054700000000000006,0.333
0.5670000000000001,0.5630000000000001,0.0362,0.156,1.58e-06,0.11900000000000001,0.494
0.711,0.64,0.17300000000000001,0.133,0.0,0.125,0.579
0.797,0.64,0.467,0.358,0.0,0.326,0.8290000000000001
0.806,0.657,0.27,0.155,0.0,0.09190000000000001,0.263
0.617,0.705,0.0504,0.012700000000000001,0.0,0.188,0.304
0.779,0.509,0.055,0.11800000000000001,0.0013100000000000002,0.07010000000000001,0.834
0.674,0.778,0.0356,0.0012300000000000002,0.224,0.0955,0.13
0.459,0.304,0.136,0.967,1.9500000000000003e-05,0.0951,0.07200000000000001
0.768,0.868,0.0507,0.029,0.042,0.0809,0.28600000000000003
0.487,0.641,0.0946,0.303,0.0,0.111,0.395
0.532,0.926,0.171,0.000545,2.97e-05,0.35000000000000003,0.498
0.634,0.612,0.07010000000000001,0.312,1.3900000000000002e-05,0.0857,0.312
0.5730000000000001,0.41600000000000004,0.042800000000000005,0.753,8.65e-06,0.325,0.295
0.846,0.933,0.0487,0.0164,0.28600000000000003,0.107,0.9540000000000001
0.521,0.833,0.053,0.00721,0.00119,0.272,0.764
0.446,0.73,0.0719,0.015700000000000002,1.0100000000000002e-05,0.11,0.215
0.533,0.663,0.0333,0.06280000000000001,0.0,0.108,0.8300000000000001
0.47200000000000003,0.937,0.0567,0.00717,0.0,0.11,0.454
0.594,0.628,0.359,0.12,0.0,0.0582,0.556
0.292,0.9530000000000001,0.121,9.26e-05,1.1900000000000001e-05,0.115,0.261
0.712,0.68,0.0649,0.111,0.0,0.326,0.882
0.633,0.735,0.0363,0.051300000000000005,0.0,0.259,0.558
0.622,0.717,0.151,0.078,8.82e-06,0.785,0.329
0.761,0.899,0.183,0.0137,0.0,0.0719,0.673
0.8210000000000001,0.611,0.053500000000000006,0.0131,0.00393,0.0395,0.431
0.8270000000000001,0.731,0.088,0.13,0.0,0.418,0.607
0.457,0.123,0.0375,0.926,0.0,0.17200000000000001,0.20600000000000002
0.6930000000000001,0.551,0.314,0.156,0.0,0.0708,0.338
0.662,0.393,0.0303,0.7020000000000001,7.120000000000001e-05,0.132,0.202
0.55,0.967,0.0405,0.016300000000000002,3.7800000000000004e-05,0.227,0.9430000000000001
0.468,0.721,0.034300000000000004,0.00574,0.0,0.111,0.6900000000000001
0.765,0.484,0.0738,0.6990000000000001,0.0,0.12,0.507
0.491,0.8130000000000001,0.0369,0.000178,0.788,0.155,0.23900000000000002
0.515,0.9490000000000001,0.0806,0.000103,1.22e-05,0.34800000000000003,0.308
0.584,0.853,0.048600000000000004,0.0008359999999999999,0.0,0.176,0.715
0.492,0.227,0.027700000000000002,0.772,6.570000000000001e-05,0.106,0.229
0.8260000000000001,0.616,0.328,0.241,0.0,0.28700000000000003,0.612
0.875,0.47800000000000004,0.218,0.00717,0.0,0.147,0.40900000000000003
0.555,0.728,0.0644,0.024,2.35e-06,0.169,0.723
0.675,0.562,0.09680000000000001,0.245,0.00109,0.10300000000000001,0.655
0.484,0.789,0.139,0.403,4.8200000000000004e-06,0.296,0.363
0.47800000000000004,0.738,0.0414,0.00432,0.0,0.154,0.353
0.754,0.577,0.23700000000000002,0.5750000000000001,0.0,0.183,0.35000000000000003
0.803,0.75,0.0551,0.0233,3.8700000000000006e-05,0.045,0.628
0.746,0.783,0.0745,0.121,2.32e-05,0.537,0.355
0.778,0.134,0.0506,0.967,0.00352,0.0936,0.28700000000000003
0.396,0.25,0.036000000000000004,0.8260000000000001,0.0,0.11800000000000001,0.314
0.627,0.363,0.0291,0.279,0.0,0.09280000000000001,0.301
0.752,0.5630000000000001,0.209,0.146,0.0,0.10300000000000001,0.551
0.8190000000000001,0.764,0.1,0.0317,2.7300000000000003e-05,0.0579,0.885
0.503,0.675,0.146,0.166,0.0,0.121,0.533
0.431,0.317,0.0572,0.882,0.0,0.0931,0.391
0.793,0.859,0.0465,0.0264,0.0,0.123,0.44
0.54,0.54,0.029,0.241,0.0,0.35100000000000003,0.372
0.56,0.973,0.08600000000000001,0.000529,0.53,0.155,0.07490000000000001
0.5720000000000001,0.251,0.031400000000000004,0.797,0.0,0.108,0.546
0.705,0.847,0.0747,0.197,0.0,0.152,0.8240000000000001
0.6880000000000001,0.64,0.035300000000000005,0.218,5.85e-05,0.17,0.48
0.47200000000000003,0.607,0.031900000000000005,0.2,0.0,0.499,0.47500000000000003
0.41500000000000004,0.8300000000000001,0.18,0.014400000000000001,0.0,0.14,0.485
0.788,0.771,0.0562,0.045200000000000004,0.0,0.10300000000000001,0.785
0.46900000000000003,0.442,0.029,0.76,0.0,0.10200000000000001,0.202
0.793,0.308,0.0466,0.613,1.6800000000000002e-05,0.09530000000000001,0.46
0.647,0.765,0.06,0.111,0.0,0.315,0.855
0.648,0.601,0.0264,0.28400000000000003,0.0,0.20800000000000002,0.36
0.559,0.532,0.353,0.17400000000000002,0.0,0.136,0.529
0.5730000000000001,0.867,0.168,0.0853,0.0,0.38,0.231
0.853,0.467,0.195,0.005960000000000001,0.0017100000000000001,0.203,0.329
0.553,0.661,0.0352,0.209,0.0,0.139,0.217
0.706,0.728,0.0363,0.0666,0.0378,0.0946,0.921
0.46,0.752,0.0342,0.005,5.7600000000000004e-05,0.191,0.138
0.256,0.667,0.0458,0.22,0.0,0.0801,0.321
0.544,0.526,0.055600000000000004,0.249,0.847,0.14200000000000002,0.359
0.41200000000000003,0.482,0.106,0.232,0.0061,0.124,0.136
0.871,0.49,0.28700000000000003,0.0111,0.0,0.167,0.392
0.662,0.84,0.0509,0.17,0.000226,0.155,0.5680000000000001
0.798,0.599,0.613,0.111,0.0,0.0658,0.386
0.9390000000000001,0.682,0.306,0.00152,0.0,0.055200000000000006,0.584
0.52,0.785,0.07640000000000001,0.031900000000000005,0.00037299999999999996,0.392,0.225
0.43,0.68,0.042100000000000005,0.000214,0.00020899999999999998,0.389,0.359
0.6910000000000001,0.509,0.0352,0.431,0.0068200000000000005,0.08850000000000001,0.47300000000000003
0.709,0.6920000000000001,0.131,0.168,0.00249,0.14400000000000002,0.55
0.356,0.176,0.0391,0.843,0.0,0.231,0.289
0.609,0.43,0.054700000000000006,0.249,1.1299999999999998e-06,0.09960000000000001,0.401
0.617,0.795,0.0955,0.041100000000000005,0.0,0.0898,0.41500000000000004
0.531,0.644,0.0381,0.06520000000000001,0.0,0.128,0.122
0.5690000000000001,0.85,0.0369,0.0148,0.0,0.245,0.551
0.708,0.59,0.0374,0.30000000000000004,0.0,0.359,0.874
0.6900000000000001,0.72,0.28500000000000003,0.47900000000000004,0.0,0.599,0.722
0.788,0.9450000000000001,0.0599,0.223,2.9699999999999995e-06,0.115,0.466
0.712,0.679,0.0649,0.039400000000000004,0.0,0.195,0.5700000000000001
0.519,0.911,0.0403,0.00265,5.6299999999999995e-06,0.301,0.881
0.722,0.851,0.264,0.35000000000000003,0.0,0.0661,0.763
0.649,0.861,0.09430000000000001,0.189,0.0,0.17,0.525
0.634,0.869,0.0352,0.0397,7.07e-06,0.153,0.375
0.7030000000000001,0.613,0.0324,0.0779,0.0,0.0935,0.4
0.453,0.188,0.0635,0.879,8.730000000000001e-05,0.111,0.20500000000000002
